image,label,logit_f3net,logit_FIRE,logit_freqnet,logit_spsl,logit_srm
pirender/cdf/frames/id0_id16_0003/051.png,1,-1.6992799043655396,12.00186252593994,22.87870407104492,-0.344705581665039,-0.2504964172840118
pirender/cdf/frames/id0_id16_0003/409.png,1,-1.7394920587539673,13.03269386291504,-6.952693939208984,-0.4376431107521057,-0.0662471875548362
pirender/cdf/frames/id0_id16_0003/614.png,1,-1.133517861366272,11.475579261779783,26.338367462158203,-0.0136428941041231,0.0731494650244712
pirender/cdf/frames/id0_id16_0003/921.png,1,-0.7004224061965942,12.381406784057615,7.261593818664551,-0.544895350933075,-0.2122673243284225
pirender/cdf/frames/id0_id16_0004/189.png,1,-1.059033751487732,11.65157985687256,11.309310913085938,0.089304931461811,0.2765771448612213
pirender/cdf/frames/id0_id16_0004/727.png,1,-0.7871159315109253,11.251105308532717,9.52527904510498,1.460412621498108,0.0747553035616874
pirender/cdf/frames/id0_id16_0004/759.png,1,0.1129979193210601,11.24979305267334,25.66819953918457,2.609347105026245,0.2866446077823639
pirender/cdf/frames/id0_id16_0004/886.png,1,-0.4600549042224884,12.586697578430176,-0.7000091075897217,0.8473035097122192,0.2270077466964721
pirender/cdf/frames/id0_id16_0007/1161.png,1,0.2515830099582672,11.916420936584473,1.0120596885681152,0.960962414741516,0.2461314797401428
pirender/cdf/frames/id0_id16_0007/1254.png,1,1.6315321922302246,12.754063606262209,5.267573356628418,1.823240041732788,0.2535153031349182
pirender/cdf/frames/id0_id16_0007/650.png,1,-0.086185984313488,10.693036079406738,0.6725078225135803,1.537071704864502,0.2328857779502868
pirender/cdf/frames/id0_id16_0007/743.png,1,0.4617198407649994,11.74903678894043,6.68239688873291,2.7508544921875,0.2765524387359619
pirender/cdf/frames/id0_id17_0000/211.png,1,2.212531566619873,11.924275398254396,12.991543769836426,2.8332924842834477,0.3009208440780639
pirender/cdf/frames/id0_id17_0000/845.png,1,0.4075198769569397,12.960826873779297,7.801276206970215,3.107697010040283,0.2675319612026214
pirender/cdf/frames/id0_id17_0000/880.png,1,-0.9710760116577148,12.702672004699709,9.956708908081056,2.06030011177063,0.2176322042942047
pirender/cdf/frames/id0_id17_0000/951.png,1,3.3063745498657227,8.75377368927002,0.7364962697029114,3.279247283935547,0.2561835348606109
pirender/cdf/frames/id0_id1_0000/493.png,1,0.8512527942657471,13.117110252380373,18.21364021301269,1.6066343784332275,0.3511380851268768
pirender/cdf/frames/id0_id1_0000/739.png,1,2.128098249435425,12.964882850646973,20.87042999267578,2.090617418289185,0.2595667839050293
pirender/cdf/frames/id0_id1_0000/845.png,1,0.044399581849575,13.193239212036133,17.842334747314453,2.613926649093628,0.2575689554214477
pirender/cdf/frames/id0_id1_0000/951.png,1,0.7132388353347778,13.400835037231444,0.3751914501190185,0.7025743722915649,0.325650542974472
pirender/cdf/frames/id0_id1_0001/058.png,1,0.897558331489563,13.115190505981444,17.516878128051758,0.7541592717170715,0.3080846965312958
pirender/cdf/frames/id0_id1_0001/146.png,1,-1.074507236480713,12.752678871154783,11.040749549865724,0.3212599158287048,0.2157178074121475
pirender/cdf/frames/id0_id1_0001/176.png,1,-0.7597241997718811,12.445781707763672,9.056071281433104,0.3810842335224151,0.210652619600296
pirender/cdf/frames/id0_id1_0001/645.png,1,-0.3700652420520782,13.494040489196776,-0.6420903205871582,1.065873622894287,0.2147556096315384
pirender/cdf/frames/id0_id1_0005/000.png,1,-1.661858320236206,12.998677253723145,-1.1184818744659424,0.8187151551246643,-0.2389294356107711
pirender/cdf/frames/id0_id1_0005/444.png,1,-1.0521584749221802,12.665009498596191,13.296046257019045,1.4495627880096436,0.2154565453529358
pirender/cdf/frames/id0_id1_0005/533.png,1,-0.8627516031265259,13.069000244140623,11.1400146484375,0.3924407958984375,-0.221762403845787
